tx_id	gene_id	index
ENST00000606754	ENSG00000271840	2470
ENST00000290167	ENSG00000162552	2471
ENST00000581169	ENSG00000266564	2475
ENST00000487348	ENSG00000234397	2476
ENST00000404138	ENSG00000184677	2477
ENST00000438551	ENSG00000237200	2481
ENST00000166244	ENSG00000070886	2483
ENST00000374642	ENSG00000173372	2485
LRG_22t1	LRG_22	2486
LRG_24t1	LRG_24	2489
ENST00000374640	ENSG00000159189	2490
ENST00000509305	ENSG00000173369	2495
LRG_23t1	LRG_23	2498
ENST00000400191	ENSG00000133216	2501
ENST00000581646	ENSG00000265422	2503
ENST00000401338	ENSG00000216157	2504
ENST00000419644	ENSG00000225952	2507
ENST00000581187	ENSG00000264014	2508
ENST00000610135	ENSG00000272796	2510
ENST00000426928	ENSG00000215906	2511
ENST00000566855	ENSG00000227868	2513
ENST00000356634	ENSG00000004487	2514
ENST00000427154	ENSG00000240553	2517
ENST00000577915	ENSG00000263793	2518
ENST00000583845	ENSG00000266802	2520
ENST00000302291	ENSG00000169641	2526
ENST00000450968	ENSG00000229010	2530
ENST00000384208	ENSG00000206935	2531
ENST00000516769	ENSG00000252578	2532
ENST00000314113	ENSG00000179546	2533
ENST00000442089	ENSG00000215381	2535
ENST00000566551	ENSG00000261326	2536
ENST00000478691	ENSG00000125944	2539
ENST00000314011	ENSG00000125945	2551
ENST00000454117	ENSG00000249087	2554
ENST00000364535	ENSG00000201405	2558
ENST00000605350	ENSG00000271420	2560
ENST00000450454	ENSG00000204219	2561
ENST00000445848	ENSG00000232482	2566
ENST00000336689	ENSG00000088280	2569
ENST00000361729	ENSG00000007968	2579
ENST00000451217	ENSG00000235052	2581
ENST00000374561	ENSG00000117318	2582
ENST00000374555	ENSG00000197880	2586
ENST00000451300	ENSG00000229239	2587
ENST00000374550	ENSG00000142676	2588
ENST00000366398	ENSG00000203589	2593
ENST00000466184	ENSG00000244609	2594
ENST00000418390	ENSG00000011007	2595
ENST00000427796	ENSG00000236810	2598
ENST00000246151	ENSG00000057757	2600
ENST00000374514	ENSG00000011009	2603
ENST00000374497	ENSG00000117308	2615
ENST00000374483	ENSG00000117305	2632
ENST00000374479	ENSG00000179163	2639
ENST00000536471	ENSG00000188822	2641
ENST00000580371	ENSG00000264347	2642
ENST00000458849	ENSG00000238538	2643
ENST00000412176	ENSG00000229106	2644
ENST00000411815	ENSG00000232557	2645
ENST00000578143	ENSG00000264926	2646
ENST00000421430	ENSG00000230228	2647
ENST00000334351	ENSG00000189266	2649
ENST00000344989	ENSG00000188529	2652
ENST00000442164	ENSG00000215905	2668
ENST00000439239	ENSG00000225315	2669
ENST00000374434	ENSG00000142661	2671
ENST00000429191	ENSG00000230703	2675
ENST00000270800	ENSG00000142677	2677
ENST00000327535	ENSG00000185436	2678
ENST00000439059	ENSG00000230023	2683
ENST00000408105	ENSG00000221032	2684
ENST00000584309	ENSG00000266511	2685
ENST00000437965	ENSG00000232298	2686
ENST00000350501	ENSG00000158055	2689
ENST00000374409	ENSG00000001460	2697
ENST00000003912	ENSG00000001461	2711
ENST00000374395	ENSG00000117602	2718
ENST00000580228	ENSG00000266551	2724
ENST00000577528	ENSG00000264443	2726
ENST00000374392	ENSG00000184454	2727
ENST00000443086	ENSG00000227312	2728
ENST00000459380	ENSG00000239106	2730
ENST00000323848	ENSG00000133226	2734
ENST00000459464	ENSG00000238986	2754
ENST00000374379	ENSG00000169504	2756
ENST00000459588	ENSG00000238482	2760
ENST00000399916	ENSG00000020633	2761
ENST00000456316	ENSG00000229162	2767
ENST00000568143	ENSG00000261025	2768
ENST00000580572	ENSG00000264371	2769
ENST00000424084	ENSG00000233755	2770
ENST00000413189	ENSG00000233419	2772
ENST00000455902	ENSG00000231953	2774
ENST00000236273	ENSG00000117614	2775
ENST00000568996	ENSG00000117616	2795
ENST00000607698	ENSG00000272432	2796
ENST00000566714	ENSG00000261349	2798
ENST00000328664	ENSG00000187010	2800
ENST00000414693	ENSG00000224183	2808
ENST00000570165	ENSG00000259984	2814
ENST00000374358	ENSG00000183726	2815
ENST00000516706	ENSG00000252515	2820
ENST00000459565	ENSG00000238889	2822
ENST00000349320	ENSG00000188672	2830
ENST00000541879	ENSG00000238084	2836
ENST00000577655	ENSG00000266468	2839
ENST00000399766	ENSG00000204178	2840
ENST00000374338	ENSG00000157978	2844
LRG_276t1	LRG_276	2845
ENST00000412797	ENSG00000225643	2852
ENST00000374332	ENSG00000117643	2853
ENST00000436991	ENSG00000233478	2855
ENST00000361547	ENSG00000162430	2861
ENST00000559265	ENSG00000255054	2864
ENST00000442055	ENSG00000228172	2867
ENST00000536896	ENSG00000223474	2870
ENST00000374303	ENSG00000117640	2871
ENST00000606617	ENSG00000272478	2893
ENST00000538789	ENSG00000127423	2894
ENST00000455431	ENSG00000236528	2897
ENST00000374296	ENSG00000182749	2898
ENST00000384572	ENSG00000207302	2899
ENST00000426559	ENSG00000117632	2901
ENST00000440710	ENSG00000229786	2902
ENST00000453780	ENSG00000223624	2903
ENST00000580971	ENSG00000264021	2911
ENST00000584862	ENSG00000266763	2912
ENST00000374282	ENSG00000158006	2913
ENST00000384508	ENSG00000207237	2915
ENST00000516381	ENSG00000252190	2921
ENST00000516882	ENSG00000252691	2922
ENST00000374280	ENSG00000158008	2924
ENST00000374278	ENSG00000158014	2927
ENST00000374272	ENSG00000158022	2930
ENST00000581535	ENSG00000265320	2932
ENST00000374271	ENSG00000175087	2934
ENST00000374268	ENSG00000197245	2936
ENST00000374266	ENSG00000142684	2937
ENST00000407889	ENSG00000236782	2939
ENST00000361530	ENSG00000142675	2944
ENST00000456354	ENSG00000188782	2959
ENST00000428812	ENSG00000236155	2961
ENST00000252992	ENSG00000130695	2967
ENST00000603670	ENSG00000270733	2970
ENST00000270792	ENSG00000142669	2974
ENST00000374222	ENSG00000158062	2983
ENST00000374213	ENSG00000169442	2994
ENST00000527815	ENSG00000176092	2997
ENST00000434718	ENSG00000225854	3001
ENST00000579210	ENSG00000265143	3008
ENST00000436292	ENSG00000176083	3010
ENST00000326279	ENSG00000131914	3019
ENST00000360009	ENSG00000117682	3030
ENST00000446498	ENSG00000223583	3046
ENST00000423060	ENSG00000225891	3047
ENST00000361427	ENSG00000198830	3054
ENST00000418220	ENSG00000224129	3057
ENST00000374168	ENSG00000117676	3060
ENST00000459548	ENSG00000238705	3075
ENST00000497096	ENSG00000243905	3080
ENST00000516993	ENSG00000252802	3081
ENST00000428860	ENSG00000229247	3082
ENST00000459201	ENSG00000238316	3083
ENST00000443847	ENSG00000235069	3084
ENST00000569378	ENSG00000260063	3085
ENST00000324856	ENSG00000117713	3086
ENST00000578818	ENSG00000266138	3090
ENST00000078527	ENSG00000060642	3098
ENST00000477476	ENSG00000241188	3103
ENST00000374142	ENSG00000204160	3104
ENST00000339276	ENSG00000175793	3109
ENST00000374135	ENSG00000142751	3110
ENST00000448791	ENSG00000226698	3111
ENST00000361720	ENSG00000198746	3117
ENST00000435827	ENSG00000090273	3119
ENST00000254227	ENSG00000131910	3120
ENST00000320567	ENSG00000175707	3124
ENST00000310055	ENSG00000172746	3125
ENST00000455684	ENSG00000224064	3126
ENST00000437956	ENSG00000225294	3127
ENST00000522111	ENSG00000253368	3128
ENST00000289166	ENSG00000158246	3130
ENST00000263980	ENSG00000090020	3132
ENST00000457038	ENSG00000229985	3138
ENST00000446783	ENSG00000214973	3139
ENST00000449818	ENSG00000225159	3140
ENST00000438350	ENSG00000225990	3141
ENST00000425205	ENSG00000224311	3142
ENST00000319394	ENSG00000142784	3143
ENST00000516289	ENSG00000252098	3145
ENST00000428741	ENSG00000243659	3149
ENST00000374076	ENSG00000186501	3150
ENST00000384161	ENSG00000206888	3158
ENST00000486001	ENSG00000241547	3159
ENST00000318074	ENSG00000142765	3162
ENST00000493901	ENSG00000142733	3173
LRG_171t1	LRG_171	3178
ENST00000270879	ENSG00000142748	3179
ENST00000374030	ENSG00000174950	3184
ENST00000443746	ENSG00000231207	3186
ENST00000374024	ENSG00000181773	3187
ENST00000430629	ENSG00000158195	3188
ENST00000492975	ENSG00000241169	3190
ENST00000443579	ENSG00000237429	3191
ENST00000247087	ENSG00000126705	3192
ENST00000374005	ENSG00000000938	3197
ENST00000433132	ENSG00000235912	3205
ENST00000440492	ENSG00000233975	3206
ENST00000361157	ENSG00000126709	3207
ENST00000430683	ENSG00000225886	3210
ENST00000384040	ENSG00000206767	3211
ENST00000445563	ENSG00000226662	3212
ENST00000384367	ENSG00000207095	3213
ENST00000373954	ENSG00000009780	3214
ENST00000446554	ENSG00000231344	3220
ENST00000425462	ENSG00000230833	3221
ENST00000373943	ENSG00000117758	3223
ENST00000602607	ENSG00000269971	3226
ENST00000602843	ENSG00000270031	3229
ENST00000411130	ENSG00000223062	3230
ENST00000311772	ENSG00000117751	3231
ENST00000517138	ENSG00000252947	3235
ENST00000601459	ENSG00000268552	3237
ENST00000373925	ENSG00000130775	3238
ENST00000373912	ENSG00000117748	3249
ENST00000373894	ENSG00000130768	3254
ENST00000448015	ENSG00000227050	3260
ENST00000373884	ENSG00000158156	3261
ENST00000373871	ENSG00000158161	3263
ENST00000426041	ENSG00000238231	3271
ENST00000476501	ENSG00000240750	3273
ENST00000543748	ENSG00000228589	3274
ENST00000443484	ENSG00000228943	3276
ENST00000399029	ENSG00000214812	3277
ENST00000517196	ENSG00000253005	3278
ENST00000516620	ENSG00000252429	3279
ENST00000539896	ENSG00000169403	3281
ENST00000321830	ENSG00000215902	3284
ENST00000263697	ENSG00000126698	3285
ENST00000596102	ENSG00000269804	3287
ENST00000468425	ENSG00000130770	3293
ENST00000604716	ENSG00000270605	3295
ENST00000605846	ENSG00000271398	3296
ENST00000253063	ENSG00000130766	3297
ENST00000373842	ENSG00000130772	3299
ENST00000373839	ENSG00000204138	3303
ENST00000384052	ENSG00000206779	3306
ENST00000438601	ENSG00000229820	3308
ENST00000408289	ENSG00000221216	3309
ENST00000398958	ENSG00000180198	3310
ENST00000413987	ENSG00000242125	3311
ENST00000363217	ENSG00000200087	3318
ENST00000459072	ENSG00000238821	3320
ENST00000447051	ENSG00000231468	3326
ENST00000373830	ENSG00000180098	3329
ENST00000488745	ENSG00000197989	3347
ENST00000408612	ENSG00000221539	3349
ENST00000373826	ENSG00000188060	3356
ENST00000373824	ENSG00000120656	3358
ENST00000420776	ENSG00000229388	3361
ENST00000387069	ENSG00000270103	3364
ENST00000373816	ENSG00000162419	3365
ENST00000516968	ENSG00000252777	3369
ENST00000542507	ENSG00000198492	3371
ENST00000234961	ENSG00000116329	3379
ENST00000443593	ENSG00000226852	3380
ENST00000418471	ENSG00000233427	3381
ENST00000362886	ENSG00000199756	3382
ENST00000343067	ENSG00000159023	3383
ENST00000425821	ENSG00000225616	3392
ENST00000383977	ENSG00000206704	3393
ENST00000521452	ENSG00000253304	3398
ENST00000413004	ENSG00000225750	3400
ENST00000373795	ENSG00000116350	3401
ENST00000450108	ENSG00000227637	3404
ENST00000373791	ENSG00000116353	3410
ENST00000427046	ENSG00000237934	3428
ENST00000373779	ENSG00000060656	3430
ENST00000408623	ENSG00000221550	3435
ENST00000417651	ENSG00000230523	3443
ENST00000580128	ENSG00000266678	3444
ENST00000515851	ENSG00000225011	3445
ENST00000408199	ENSG00000221126	3446
ENST00000422638	ENSG00000228176	3447
ENST00000410855	ENSG00000222787	3448
ENST00000603857	ENSG00000270927	3449
ENST00000445180	ENSG00000233399	3450
ENST00000441046	ENSG00000233372	3451
ENST00000442774	ENSG00000231251	3452
ENST00000427319	ENSG00000236335	3453
ENST00000420354	ENSG00000231949	3454
ENST00000373765	ENSG00000162510	3455
ENST00000414532	ENSG00000186056	3458
ENST00000294507	ENSG00000162511	3462
ENST00000583944	ENSG00000264773	3464
ENST00000440358	ENSG00000229607	3466
ENST00000430320	ENSG00000223382	3467
ENST00000410852	ENSG00000222784	3469
ENST00000431202	ENSG00000235143	3470
ENST00000339394	ENSG00000162512	3472
ENST00000373747	ENSG00000134644	3477
ENST00000363284	ENSG00000200154	3486
ENST00000365237	ENSG00000202107	3490
ENST00000363311	ENSG00000200181	3495
ENST00000417263	ENSG00000237329	3501
ENST00000429616	ENSG00000232768	3502
ENST00000322792	ENSG00000215900	3504
ENST00000441274	ENSG00000225142	3505
ENST00000373736	ENSG00000084628	3506
ENST00000263694	ENSG00000060688	3513
ENST00000452686	ENSG00000229447	3519
ENST00000344147	ENSG00000121766	3522
ENST00000430143	ENSG00000229044	3528
ENST00000482018	ENSG00000121769	3532
ENST00000373710	ENSG00000168528	3533
ENST00000596131	ENSG00000268950	3539
ENST00000401075	ENSG00000215899	3540
ENST00000384254	ENSG00000206981	3541
ENST00000418618	ENSG00000228682	3542
ENST00000412068	ENSG00000223907	3543
ENST00000435872	ENSG00000229167	3545
ENST00000457433	ENSG00000142910	3546
ENST00000373705	ENSG00000121764	3562
ENST00000373703	ENSG00000162517	3563
ENST00000609625	ENSG00000235790	3573
ENST00000581333	ENSG00000264078	3575
ENST00000373672	ENSG00000084636	3591
ENST00000398542	ENSG00000121753	3616
ENST00000581063	ENSG00000266580	3632
ENST00000527035	ENSG00000254545	3633
ENST00000360482	ENSG00000134668	3635
ENST00000453837	ENSG00000203620	3649
ENST00000602889	ENSG00000269967	3650
ENST00000344035	ENSG00000184007	3652
ENST00000391369	ENSG00000212673	3660
ENST00000447478	ENSG00000228634	3672
ENST00000327300	ENSG00000121774	3673
ENST00000366152	ENSG00000203325	3677
ENST00000336294	ENSG00000121775	3679
ENST00000577515	ENSG00000266203	3690
ENST00000373625	ENSG00000025800	3691
ENST00000515055	ENSG00000250135	3697
ENST00000373610	ENSG00000084652	3698
ENST00000373602	ENSG00000160050	3700
ENST00000373604	ENSG00000224066	3705
ENST00000537469	ENSG00000160051	3707
ENST00000409358	ENSG00000222046	3709
ENST00000545122	ENSG00000160055	3717
ENST00000373586	ENSG00000084623	3725
ENST00000441044	ENSG00000220785	3732
ENST00000373582	ENSG00000183615	3734
ENST00000336890	ENSG00000182866	3735
ENST00000516641	ENSG00000252450	3748
ENST00000373548	ENSG00000116478	3749
ENST00000329421	ENSG00000175130	3760
ENST00000448134	ENSG00000233775	3761
ENST00000574315	ENSG00000162526	3764
ENST00000432622	ENSG00000225828	3765
ENST00000455895	ENSG00000160058	3770
ENST00000444107	ENSG00000224333	3788
ENST00000604085	ENSG00000270850	3789
ENST00000454917	ENSG00000229259	3790
ENST00000579362	ENSG00000263529	3791
ENST00000480336	ENSG00000254553	3792
ENST00000609129	ENSG00000273274	3793
ENST00000373510	ENSG00000160062	3794
ENST00000341885	ENSG00000176261	3796
ENST00000363721	ENSG00000200591	3812
ENST00000373493	ENSG00000162521	3814
ENST00000373484	ENSG00000162520	3833
ENST00000421619	ENSG00000224409	3837
ENST00000401073	ENSG00000162522	3838
ENST00000373477	ENSG00000134684	3844
LRG_273t1	LRG_273	3845
ENST00000373475	ENSG00000116497	3855
ENST00000373471	ENSG00000160097	3872
ENST00000373467	ENSG00000121905	3879
ENST00000329151	ENSG00000121900	3884
ENST00000408496	ENSG00000221423	3888
ENST00000373456	ENSG00000116514	3889
ENST00000594612	ENSG00000267885	3892
ENST00000395888	ENSG00000217644	3893
ENST00000447420	ENSG00000239670	3895
ENST00000427524	ENSG00000236065	3896
ENST00000373449	ENSG00000004455	3897
LRG_133t1	LRG_133	3898
ENST00000373443	ENSG00000142920	3922
ENST00000291416	ENSG00000116525	3932
ENST00000539719	ENSG00000160094	3937
ENST00000602618	ENSG00000270115	3939
ENST00000543783	ENSG00000256142	3942
ENST00000442999	ENSG00000184389	3943
ENST00000457957	ENSG00000225313	3946
ENST00000419414	ENSG00000134686	3953
ENST00000583214	ENSG00000266239	3959
ENST00000410180	ENSG00000222112	3960
ENST00000432703	ENSG00000233246	3961
ENST00000408298	ENSG00000221225	3965
ENST00000413515	ENSG00000234512	3966
ENST00000361328	ENSG00000121903	3967
ENST00000424879	ENSG00000235907	3970
ENST00000373381	ENSG00000121904	3972
ENST00000432666	ENSG00000227000	3980
ENST00000519684	ENSG00000176256	3981
ENST00000425631	ENSG00000231163	3985
ENST00000364278	ENSG00000201148	3991
ENST00000373374	ENSG00000142698	3992
ENST00000408126	ENSG00000221053	3993
ENST00000604298	ENSG00000270241	3995
ENST00000385206	ENSG00000207941	3996
ENST00000338513	ENSG00000189280	3998
ENST00000339480	ENSG00000189433	3999
ENST00000542839	ENSG00000255811	4000
ENST00000401343	ENSG00000216162	4001
ENST00000373366	ENSG00000188910	4002
ENST00000342280	ENSG00000187513	4004
ENST00000429293	ENSG00000230163	4006
ENST00000521580	ENSG00000163866	4007
ENST00000373347	ENSG00000116544	4012
ENST00000516919	ENSG00000252728	4015
ENST00000417456	ENSG00000241014	4016
ENST00000487874	ENSG00000271741	4018
ENST00000373337	ENSG00000243749	4019
ENST00000373340	ENSG00000163867	4020
ENST00000428087	ENSG00000233940	4030
ENST00000417119	ENSG00000197056	4031
ENST00000442409	ENSG00000228348	4040
ENST00000357214	ENSG00000116560	4050
ENST00000364998	ENSG00000201868	4051
ENST00000583196	ENSG00000263591	4052
ENST00000314607	ENSG00000146463	4053
ENST00000475222	ENSG00000240374	4056
ENST00000364672	ENSG00000201542	4057
ENST00000434805	ENSG00000229994	4058
ENST00000432683	ENSG00000227409	4059
ENST00000365259	ENSG00000202129	4064
ENST00000325722	ENSG00000142687	4065
ENST00000442276	ENSG00000236274	4083
ENST00000373253	ENSG00000020129	4086
ENST00000444348	ENSG00000239636	4093
ENST00000373235	ENSG00000116819	4094
ENST00000373237	ENSG00000126067	4095
ENST00000464618	ENSG00000239859	4096
ENST00000270815	ENSG00000142686	4097
ENST00000251195	ENSG00000092853	4100
ENST00000373226	ENSG00000232335	4105
ENST00000373210	ENSG00000134698	4107
ENST00000373206	ENSG00000092847	4110
ENST00000604465	ENSG00000271164	4111
ENST00000606838	ENSG00000271914	4113
ENST00000373191	ENSG00000126070	4115
ENST00000466576	ENSG00000271554	4119
ENST00000446354	ENSG00000232862	4124
ENST00000207457	ENSG00000092850	4125
ENST00000373178	ENSG00000116863	4128
ENST00000397799	ENSG00000171812	4130
ENST00000373166	ENSG00000054116	4132
ENST00000316156	ENSG00000116871	4140
ENST00000579043	ENSG00000264592	4152
ENST00000354618	ENSG00000054118	4153
ENST00000447495	ENSG00000231849	4156
ENST00000453908	ENSG00000214193	4159
ENST00000270824	ENSG00000142694	4167
ENST00000373137	ENSG00000116883	4169
ENST00000373132	ENSG00000196182	4173
ENST00000315732	ENSG00000181817	4179
ENST00000410889	ENSG00000222821	4181
ENST00000235532	ENSG00000116885	4184
ENST00000364578	ENSG00000201448	4190
ENST00000373116	ENSG00000116898	4196
ENST00000373106	ENSG00000119535	4200
LRG_144t1	LRG_144	4203
ENST00000453860	ENSG00000230214	4219
ENST00000451375	ENSG00000234481	4220
ENST00000373091	ENSG00000163873	4221
ENST00000579351	ENSG00000264698	4225
ENST00000384598	ENSG00000207328	4226
ENST00000413901	ENSG00000223944	4227
ENST00000516559	ENSG00000252368	4228
ENST00000438196	ENSG00000230451	4229
ENST00000424989	ENSG00000233621	4230
ENST00000373087	ENSG00000163874	4231
ENST00000373075	ENSG00000163875	4234
ENST00000580821	ENSG00000263675	4242
ENST00000296215	ENSG00000163877	4244
ENST00000437933	ENSG00000232273	4246
ENST00000368565	ENSG00000237749	4248
ENST00000296218	ENSG00000163879	4250
ENST00000373062	ENSG00000134697	4257
ENST00000356545	ENSG00000169218	4267
ENST00000358011	ENSG00000116922	4271
ENST00000373055	ENSG00000134690	4284
ENST00000427468	ENSG00000183317	4290
ENST00000363551	ENSG00000200421	4297
ENST00000459008	ENSG00000238871	4298
ENST00000473049	ENSG00000214141	4300
ENST00000417484	ENSG00000227416	4301
ENST00000373045	ENSG00000185090	4302
ENST00000433474	ENSG00000233728	4307
ENST00000373044	ENSG00000196449	4308
ENST00000373043	ENSG00000197982	4309
ENST00000373036	ENSG00000188786	4314
ENST00000448796	ENSG00000230610	4315
ENST00000447422	ENSG00000235673	4316
ENST00000373023	ENSG00000204084	4319
ENST00000419993	ENSG00000230955	4320
ENST00000516639	ENSG00000252448	4327
ENST00000410350	ENSG00000222282	4328
ENST00000373019	ENSG00000183431	4332
ENST00000391239	ENSG00000212541	4341
ENST00000373016	ENSG00000183386	4343
ENST00000373014	ENSG00000183520	4349
ENST00000373012	ENSG00000185668	4352
ENST00000428151	ENSG00000224592	4354
ENST00000424719	ENSG00000223589	4355
ENST00000582606	ENSG00000265596	4356
ENST00000431311	ENSG00000237290	4357
ENST00000363926	ENSG00000200796	4358
